url,rental_type,guests,bedrooms,beds,baths,latitude,longitude,host_name,superhost,years_hosting
https://www.airbnb.com/rooms/1444979645996015018,Entire home,14,5,7,2,32.012,-81.0655,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002277587036664,Entire home,6,1,3,1,32.0367,-81.0512,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002301274862179,Entire home,14,4,8,3,32.0367,-81.0512,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002516242558154,Entire home,10,4,6,2,31.9906,-81.0729,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002540978846885,Entire home,13,5,9,3,32.0193,-80.9619,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002592648041413,Entire home,12,4,7,2,32.057729869968966,-81.2583208743275,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002673904169052,Entire home,4,1,2,1,31.95105570884917,-81.11349328565511,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002786196728313,Entire home,12,4,6,2,31.991,-81.0749,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002813066764840,Entire home,10,4,6,2,32.10549089249952,-81.15636963988159,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1445002838969917151,Entire home,10,4,5,2,31.9778,-81.1019,Andrew 1 year hosting,,
https://www.airbnb.com/rooms/1446674568272779492,Entire cottage,6,3,4,1,32.0716,-81.0882,Patrick & Libby Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/1447139316011651587,Entire townhouse,4,2,2,3,32.0765,-81.0763,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1447337725978403062,Entire home,6,3,4,1,32.0794,-81.0872,Brandon & Chase Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1447885038440611941,Entire home,8,4,4,3,32.1456,-81.1629,Chaz Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1449412592725449852,Entire home,8,4,5,2,31.93176,-81.3069,Sid 2 years hosting,,2
https://www.airbnb.com/rooms/1450332730516799550,Entire cottage,6,3,4,1,32.0716,-81.0883,Patrick & Libby Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/1452424269821738631,Entire rental unit,2,1,1,1,32.07902,-81.09891,The Ann Savannah Apartments 1 year hosting,,
https://www.airbnb.com/rooms/1453001658691036300,Entire home,12,5,7,3,32.01841,-80.96591,Karli 2 years hosting,,2
https://www.airbnb.com/rooms/1453722409406783072,Island,3,1,1,1,31.817,-81.3716,Will Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1454514349310089931,Entire home,16,6,11,3,31.8446,-81.323,Shula Superhost · 11 months hosting,Superhost,
https://www.airbnb.com/rooms/1456103016924929540,Entire home,6,3,3,2,32.03439860504373,-81.07593316357185,Harriet Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1456560477114158961,Entire home,6,3,4,2,32.2423,-81.2239,Fairly Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1456671980882907233,Entire rental unit,4,2,2,2,32.08072,-81.0992,The Ann Savannah Apartments 1 year hosting,,
https://www.airbnb.com/rooms/1456672305757184682,Entire rental unit,4,2,2,2,32.07907,-81.09955,The Ann Savannah Apartments 1 year hosting,,
https://www.airbnb.com/rooms/1456673539706730438,Entire rental unit,4,2,2,2,32.07964,-81.09737,The Ann Savannah Apartments 1 year hosting,,
https://www.airbnb.com/rooms/1456674744397176426,Entire rental unit,8,4,4,2,32.08084991506704,-81.09874077300599,The Ann Savannah Apartments 1 year hosting,,
https://www.airbnb.com/rooms/1460981502921060724,Entire home,6,3,3,2,32.0587,-81.0438,Jason 10 months hosting,,
https://www.airbnb.com/rooms/1461207831095530235,Entire home,7,3,3,2,31.99448862567146,-81.07326996007058,Ilona Superhost · 11 months hosting,Superhost,
https://www.airbnb.com/rooms/1461530802802503735,Entire townhouse,7,2,4,2,32.0664,-81.1007,Laura W/Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1463384836758673614,Entire home,8,3,4,2,32.0805,-81.2621,Sam Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1466067497779364200,Entire home,10,5,6,2,31.99625,-81.06498,Carlos Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/1467365932380764372,Entire home,5,3,3,2,32.261591434964934,-81.21925707934794,Claudia Superhost · 12 years hosting,Superhost,12
https://www.airbnb.com/rooms/1468378309039478927,Entire home,4,1,1,1,32.07776,-81.089,Jonathan Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1468991842618836071,Entire home,14,4,7,2,32.05512,-81.10084,Cairo Walters 3 years hosting,,3
https://www.airbnb.com/rooms/1469691997487022128,Entire home,6,3,3,1,32.2888,-81.2392,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1470641628581509483,Entire home,6,3,3,2,32.0053,-80.9619,Liz Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1471096060022681572,Entire rental unit,2,1,1,1,32.08119667960517,-81.09736896531193,The Ann Savannah Apartments Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1471096543164577398,Entire rental unit,4,2,2,2,32.07914065179888,-81.09813238679935,The Ann Savannah Apartments Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1471096734209183120,Entire rental unit,4,2,2,2,32.08064,-81.09866,The Ann Savannah Apartments Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1471097995220721681,Entire rental unit,4,2,2,2,32.08114,-81.09874,The Ann Savannah Apartments Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1471099317477652289,Entire rental unit,8,4,4,2,32.08041,-81.09814,The Ann Savannah Apartments Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1471099635987066622,Entire rental unit,2,1,1,1,32.08112,-81.09722,The Ann Savannah Apartments Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1472059099303469262,Entire home,8,4,6,2,32.21962,-81.18137,Ashton And Chris Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1473297608530008424,Entire home,8,4,5,2,32.04,-80.9931,Taylor Superhost · 11 months hosting,Superhost,
https://www.airbnb.com/rooms/1473313781711124296,Entire home,10,5,8,3,32.21186,-81.25357,Melissa Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/14741537,Entire home,6,3,4,1,32.11226,-81.15907,Linda Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/1474960637504030145,Entire home,12,5,6,2,32.02636,-80.97147,Nick Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1476339115417508209,Entire home,12,4,8,3,32.09997,-81.14966,Blake 5 years hosting,,5
https://www.airbnb.com/rooms/1476381693119923367,Entire home,10,3,8,2,32.11261,-81.15405,Blake 5 years hosting,,5
https://www.airbnb.com/rooms/1476717892677848378,Entire home,8,4,5,2,32.2854,-81.2142,Jon & Laura Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1477572070763401867,Entire home,6,3,4,2,32.1238,-81.2915,Fairly Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1479473925241136698,Entire home,6,3,4,1,31.96027,-81.32436,Cecilia Superhost · 6 months hosting,Superhost,
https://www.airbnb.com/rooms/1480180481985235173,Entire home,12,4,7,2,32.17043,-81.25027,Raven 1 year hosting,,
https://www.airbnb.com/rooms/1480401934842484608,Entire townhouse,8,3,4,2,32.0723,-81.0918,Southern Grace Stays Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1481011115688783590,Entire home,8,3,5,2,31.92362,-81.32509,Jared 3 months hosting,,
https://www.airbnb.com/rooms/1484729857538833989,Entire home,11,4,7,2,32.02542,-80.96311,Hristina Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1485451121466151234,Entire rental unit,4,1,2,2,32.0792,-81.094,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1486340419067179353,Entire home,6,3,3,2,31.98559,-81.04947,Joe 10 months hosting,,
https://www.airbnb.com/rooms/1490900177054278838,Entire home,9,4,4,2,32.03,-80.9746,Allen 5 years hosting,,5
https://www.airbnb.com/rooms/1491391255074918662,Entire rental unit,4,2,2,1,32.05871,-81.10389,Jay C 3 years hosting,,3
https://www.airbnb.com/rooms/1494428825752782867,Entire home,8,4,4,2,32.0903,-81.1568,Ross Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1494655626852650572,Entire townhouse,6,3,3,3,32.0769,-81.0757,Amber Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/1495997583673241514,Shipping container,4,2,2,2,31.823653562645934,-81.36338650178385,Zach Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1496482489409388919,Entire townhouse,6,3,3,3,32.07662,-81.07503,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1497224739392505471,Entire townhouse,8,3,4,2,32.0723,-81.0918,Southern Grace Stays Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1497224771923616042,Entire townhouse,8,3,4,2,32.0723,-81.0918,Southern Grace Stays Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1497949957267156694,Entire home,8,4,4,2,31.9797,-81.07797,Elizabeth 10 months hosting,,
https://www.airbnb.com/rooms/1498006241934201577,Entire home,8,3,4,2,32.00996,-80.97191,Lindsey Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1498609839176585435,Entire home,3,1,,1,32.0539,-81.1051,Max Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/1499529860572816028,Entire home,12,5,7,2,32.0322,-80.9699,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1501030060746906896,Entire home,12,4,7,2,31.9804,-81.1071,Patrick Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1503089280701821273,Entire home,10,4,4,1,31.98715,-81.09944,Hannah Superhost · 8 months hosting,Superhost,
https://www.airbnb.com/rooms/1504302307754623244,Entire home,6,3,4,2,31.98735,-81.20296,Troy & Sydney Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1508049389921225759,Entire home,9,3,5,2,32.03851,-81.15595,Na Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1508525648132721862,Entire rental unit,2,1,2,1,32.06262049487558,-81.09073298470439,Ryan Superhost · 5 months hosting,Superhost,
https://www.airbnb.com/rooms/15093297,Entire condo,6,2,2,2,32.0792,-81.0939,Mary Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/1510125301111020388,Entire home,4,2,4,1,32.2172239802665,-81.18561772493747,Eduardo Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1510281895888945906,Entire home,10,4,7,3,32.0114,-80.9554,Laura W/Southern Grace Stays Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1511316409509577602,Entire home,12,3,8,2,32.01747,-80.97466,Royal Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1511665113645217940,Entire home,6,3,3,2,31.9888,-81.0715,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1511710100353100532,Entire home,8,3,4,2,31.99076,-81.09692,Kevin Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1512654358078763391,Entire home,4,2,3,1,32.07361,-81.09015,Jim Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1512993064713915618,Entire townhouse,4,2,2,2,32.0776,-81.0864,Laura W/ Southern Grace Stays Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1512993141196852882,Entire townhouse,6,2,3,2,32.0776,-81.0864,Laura W/ Southern Grace Stays Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1513203547922564299,Boat,3,2,2,2,32.01443,-80.88254,Dave Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1513365945184496939,Entire townhouse,16,9,12,6,32.0723,-81.0918,Southern Grace Stays Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1513991268785829277,Entire home,14,6,8,3,32.0322,-80.9699,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1516240160979355895,Entire home,11,4,10,2,32.0135,-81.0656,Caleb 4 years hosting,,4
https://www.airbnb.com/rooms/1516816784750356745,Entire home,6,3,3,2,32.0384,-80.9945,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1516923125128787364,Entire townhouse,16,6,8,4,32.0723,-81.0918,Southern Grace Stays Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1517626017322149420,Entire condo,4,2,2,1,32.062466025141134,-81.09152914554394,Megan Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/1518155941479325284,Entire condo,4,1,2,1,32.0801,-81.0956,Fairly Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1518807509285164040,Entire home,6,3,4,3,32.0202,-80.8588,Emily 4 years hosting,,4
https://www.airbnb.com/rooms/1519665016204832894,Entire home,10,4,5,2,32.0231,-80.96733,Joshua & Brittany Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1519697291452323544,Entire home,6,3,3,2,32.0773,-81.0864,Sheorline Rentals Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/15204714,Entire condo,4,2,2,2,32.08191,-81.09204,Kim Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/15208161,Entire condo,4,2,2,2,32.08075,-81.09265,Kim Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1521744364684171380,Entire rental unit,4,2,2,1,32.079,-81.0933,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1522007191039266497,Entire home,9,3,7,3,31.98844,-81.07009,Debbie Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1522361583309585291,Entire rental unit,2,1,1,1,32.0221,-80.8589,Kathy 9 months hosting,,
https://www.airbnb.com/rooms/1522709071710502880,Entire rental unit,2,1,1,1,32.0322,-80.9699,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1523377602268157515,Entire home,4,2,3,1,32.0718,-81.0875,David Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/1524427336764365977,Entire guesthouse,2,1,1,1,32.086491235630824,-81.11104970384973,Brooke 2 years hosting,,2
https://www.airbnb.com/rooms/1525653997682038566,Entire home,6,3,3,2,31.944507695789536,-81.3189153507883,Oscar Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1525985,Entire guesthouse,3,1,1,1,32.0774,-81.0876,Janet Superhost · 13 years hosting,Superhost,13
https://www.airbnb.com/rooms/1526296963313534516,Entire home,5,2,2,2,32.0629,-81.096,Daniel Superhost · 10 months hosting,Superhost,
https://www.airbnb.com/rooms/1526366114630984784,Entire townhouse,6,3,3,3,32.0769,-81.0757,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1527908669890523241,Entire home,10,4,5,2,31.981,-81.0798,Chinwe Superhost · 7 months hosting,Superhost,
https://www.airbnb.com/rooms/1530554435982174070,Entire home,4,2,2,2,32.04921,-81.06184,Ashton And Chris Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1532061037699817285,Entire home,6,3,1,2,32.2905,-81.2142,Mike Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1532221249596598529,Entire rental unit,3,1,1,1,31.998,-81.1351,Keturah Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1532950386645087038,Entire home,12,4,8,3,32.06421936891709,-81.03970848122167,Reid Superhost · 7 months hosting,Superhost,
https://www.airbnb.com/rooms/1534864446312870090,Entire home,8,4,4,2,32.08984,-81.25429,Bien Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1536343397062838823,Entire rental unit,4,1,2,1,32.07905,-81.09588,Amanda Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1538298,Entire serviced apartment,2,1,1,1,32.0582,-81.0981,Keith 14 years hosting,,14
https://www.airbnb.com/rooms/1539270908357418994,Tiny home,6,1,3,1,32.01112698416597,-81.296222739306,Taylor 6 months hosting,,
https://www.airbnb.com/rooms/1540107963701573296,Entire home,10,4,6,2,32.0625,-81.091,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1541349585483802034,Entire condo,4,1,2,1,32.02147345911963,-80.85874561218527,Lori 5 years hosting,,5
https://www.airbnb.com/rooms/1541538623040547368,Entire home,8,4,5,3,32.0228,-80.9669,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1541681301616189432,Entire home,6,3,3,2,32.03221982767884,-81.0976829536995,SaBreen Superhost · 7 months hosting,Superhost,
https://www.airbnb.com/rooms/1542739415082998147,Entire home,4,2,3,1,31.9944,-81.0618,Pamela Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/1542818958939750305,Entire home,6,3,3,2,32.0523,-81.0179,Lacey Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1547335894055384164,Entire rental unit,2,1,1,1,32.223448197279275,-81.18432972727857,Landing 7 years hosting,,7
https://www.airbnb.com/rooms/1547335899308678328,Entire rental unit,4,2,2,2,32.22362950863386,-81.18337010630185,Landing 7 years hosting,,7
https://www.airbnb.com/rooms/1548326764435066816,Entire guesthouse,4,2,2,2,31.68305860991245,-81.27327615317682,Lesley Superhost · 8 months hosting,Superhost,
https://www.airbnb.com/rooms/1548573903370840491,Entire townhouse,6,2,2,1,32.0563,-81.1049,Josh & Lynn Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1549379684392691875,Entire home,2,1,1,1,32.0742,-81.0877,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/15497833,Entire cottage,4,2,3,1,32.07451,-81.09154,Martin S 10 years hosting,,10
https://www.airbnb.com/rooms/1552200143648849054,Entire home,10,4,8,2,32.03401,-80.96502,Lia & Armando Superhost · 8 months hosting,Superhost,
https://www.airbnb.com/rooms/1552277049261402015,Entire home,8,4,4,2,32.0591,-81.2641,Allan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1552396074229499841,Tiny home,6,1,3,1,32.0107,-81.2973,Taylor 6 months hosting,,
https://www.airbnb.com/rooms/1552412728953402907,Tiny home,8,1,4,1,32.0109,-81.2974,Taylor 6 months hosting,,
https://www.airbnb.com/rooms/1552416447511029521,Tiny home,8,1,4,1,32.0107,-81.2973,Taylor 6 months hosting,,
https://www.airbnb.com/rooms/1552964594208412277,Entire home,8,4,5,2,32.0902,-81.25115,David Superhost · 7 months hosting,Superhost,
https://www.airbnb.com/rooms/1553819134643230966,Entire rental unit,5,2,3,1,32.13463,-81.2476,Takiya 3 years hosting,,3
https://www.airbnb.com/rooms/1556982593838436463,Entire home,6,3,4,2,32.00405,-80.98321,Clay 8 months hosting,,
https://www.airbnb.com/rooms/1557647945376292850,Entire home,12,5,8,2,32.02121,-80.95782,Alaura Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1558277456302782082,Entire home,6,3,4,1,32.0709,-81.09,Chaz Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1558411040706460019,Entire rental unit,2,1,1,1,32.08034803156283,-81.09724001815212,The Ann Savannah Apartments 1 year hosting,,
https://www.airbnb.com/rooms/1558627952414032870,Entire home,9,4,5,3,32.19102,-81.32209,Derek Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1559548842374230614,Entire townhouse,6,3,3,3,32.0769,-81.0757,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/155982,Entire cottage,4,1,3,1,32.0793,-81.0896,Victoria Superhost · 15 years hosting,Superhost,15
https://www.airbnb.com/rooms/1563508872099417910,Entire home,15,4,6,3,32.02623,-81.08931,Lelly Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1566236448582115154,Entire home,8,2,4,1,31.819182321337173,-81.3603361912693,Elizabeth 7 months hosting,,
https://www.airbnb.com/rooms/1567565549464390894,Entire home,8,4,5,3,32.05569,-81.26294,Carmelo Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1568406203760849656,Entire home,6,3,3,2,32.02424,-81.05854,Caitlin Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1568976176728015002,Entire home,9,4,5,1,32.14887,-81.161,Caleb 4 years hosting,,4
https://www.airbnb.com/rooms/1569926647580128655,Entire home,12,6,4,3,32.19092,-81.23548,Natasha Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1570281058394070164,Entire villa,16,6,9,5,31.98131,-81.06653,Milan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1571929995471443704,Entire home,9,4,5,3,32.0125,-80.9709,Miranda Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1572078400357706537,Entire home,6,3,4,2,31.992797640396116,-81.07307226815607,Liz Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1573210437875430951,Entire home,12,4,,3,32.0321,-81.05441,DangCo LLC 3 months hosting,,
https://www.airbnb.com/rooms/1573248466594866350,Entire home,4,3,4,1,32.1043,-81.2467,Evolve 4 years hosting,,4
https://www.airbnb.com/rooms/1574664898316578786,Entire guesthouse,2,1,2,1,32.121718289867665,-81.24784124823309,Troy & Sydney Superhost · 9 months hosting,Superhost,
https://www.airbnb.com/rooms/1574829047170750388,Entire home,6,3,3,2,31.98366,-81.14747,Ayidé 6 months hosting,,
https://www.airbnb.com/rooms/1576335136173445600,Entire townhouse,8,3,4,3,32.0764,-81.0748,Timber Meadow Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1576976261359892313,Entire home,7,4,5,3,31.978635605926712,-80.99363543736617,Shannon Superhost · 6 months hosting,Superhost,
https://www.airbnb.com/rooms/1577097349989679997,Entire home,8,3,10,2,32.08393342523649,-81.24242974195477,Jaime 2 months hosting,,
https://www.airbnb.com/rooms/1577741583442593269,Entire home,7,2,3,2,32.11711856572595,-81.23992168999176,Lara Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/1577888021944557890,Entire home,16,6,10,2,32.11507,-81.25189,Savannah Brown 10 months hosting,,
https://www.airbnb.com/rooms/1580886642509835131,Entire home,6,3,4,2,32.05881,-81.04321,Liz Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1582878754832767886,Entire home,4,1,2,1,32.14933,-81.16208,Savannah Brown 10 months hosting,,
https://www.airbnb.com/rooms/1582919859224405682,Entire home,14,5,8,2,32.14954,-81.16088,Savannah Brown 10 months hosting,,
https://www.airbnb.com/rooms/1583004808352473099,Entire loft,6,2,3,1,32.0808,-81.0966,Solace Escapes Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1583570111217517171,Entire home,8,4,5,2,32.12218,-81.26145,Elizabeth Superhost · 11 years hosting,Superhost,11
https://www.airbnb.com/rooms/1585072125453617362,Entire rental unit,5,2,3,2,32.0714,-81.0789,Jovana 2 years hosting,,2
https://www.airbnb.com/rooms/1586417723482806811,Entire home,6,3,3,3,32.12401758831036,-81.2923240249936,Ashton And Chris Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1586437148733095810,Entire home,4,2,2,2,32.12548,-81.29229,Ashton And Chris Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1586446837252706600,Entire guesthouse,2,1,1,1,32.1248,-81.29147,Ashton And Chris Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1586492262628500178,Entire home,8,4,4,2,32.09168,-81.28307,Ashton And Chris Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/15868429,Entire rental unit,4,2,2,1,32.07307,-81.09144,Martin S 10 years hosting,,10
https://www.airbnb.com/rooms/1587156844089664394,Entire home,9,3,6,2,32.1541,-81.1718,Evolve 4 years hosting,,4
https://www.airbnb.com/rooms/1587156845042685471,Entire home,6,3,4,2,32.2117,-81.1919,Evolve 4 years hosting,,4
https://www.airbnb.com/rooms/1587732127706045559,Entire home,6,3,4,2,32.0376,-81.1562,Everett 6 months hosting,,
https://www.airbnb.com/rooms/1588603029341791878,Entire home,2,1,1,1,32.07376,-81.08846,Judah 6 months hosting,,
https://www.airbnb.com/rooms/1590000735458600229,Entire home,10,4,6,2,32.15036,-81.25759,Vonetta Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1590699376834144368,Entire home,4,1,3,1,32.0221,-80.8589,Jane Superhost · 8 years hosting,Superhost,8
https://www.airbnb.com/rooms/1593553204301487986,Entire condo,4,1,2,1,32.02210721405687,-80.85915385121231,Southern Belle Vacation Rentals Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1593571169022299875,Entire home,8,3,5,2,32.01342,-80.86661,Angelys Superhost · 4 years hosting,Superhost,4
https://www.airbnb.com/rooms/1594489443895091467,Entire rental unit,2,1,1,1,32.05884999156032,-81.10196457116811,Charles Superhost · 9 years hosting,Superhost,9
https://www.airbnb.com/rooms/1595064257454159998,Entire home,6,3,4,2,31.6152,-81.2845,Riley 5 months hosting,,
https://www.airbnb.com/rooms/1596097849186394259,Entire rental unit,2,1,1,1,32.002,-80.967,Carlos & Marci Superhost · 7 years hosting,Superhost,7
https://www.airbnb.com/rooms/1597458309031799218,Entire home,16,3,11,2,32.01743,-81.07323,Silvia Superhost · 6 months hosting,Superhost,
https://www.airbnb.com/rooms/1598013235739745031,Entire home,8,3,5,2,32.06017,-81.08274,Ling Superhost · 6 years hosting,Superhost,6
https://www.airbnb.com/rooms/1598686487763424773,Entire home,10,3,4,2,32.0154026750704,-80.86609764815182,Jana Superhost · 3 years hosting,Superhost,3
https://www.airbnb.com/rooms/1598723820806100860,Entire condo,4,1,2,1,32.0775,-81.0889,Jamie Superhost · 1 year hosting,Superhost,
https://www.airbnb.com/rooms/1599336468606930516,Entire condo,4,1,2,1,32.0803,-81.0958,Lucky Savannah Superhost · 10 years hosting,Superhost,10
https://www.airbnb.com/rooms/1599336895559554286,Entire home,14,5,8,3,32.0555,-81.0195,Paul Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1600010580925946962,Entire home,14,4,7,3,31.8169,-81.35787,Richard Superhost · 2 years hosting,Superhost,2
https://www.airbnb.com/rooms/1600749684865342988,Entire home,16,6,10,3,32.0222,-80.95951,Peyton Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1602120078538874836,Entire home,6,3,3,1,32.0129,-80.9778,Sandy 2 months hosting,,
https://www.airbnb.com/rooms/1602134286905350999,Entire home,4,2,2,2,32.038632729048445,-81.25241126978064,Terrell Superhost · 2 months hosting,Superhost,
https://www.airbnb.com/rooms/1602163090158746442,Entire home,8,4,5,2,31.9969,-81.0717,Milan Superhost · 5 years hosting,Superhost,5
https://www.airbnb.com/rooms/1603231469099722811,Entire home,6,4,4,2,32.11622,-81.24179,Tm Superhost · 5 months hosting,Superhost,
https://www.airbnb.com/rooms/1604578113019780865,Entire home,6,3,3,2,32.032,-81.0566,Evolve 4 years hosting,,4
https://www.airbnb.com/rooms/1604638288281397575,Entire home,7,3,4,2,32.01192,-80.96916,Ann 9 years hosting,,9
https://www.airbnb.com/rooms/1605392530020192808,Entire rental unit,4,2,3,1,32.114599754083464,-81.25161939424464,Labi Superhost · 7 years hosting,Superhost,7
